time,open,high,low,close,EMA,Smoothing Line,EMA,Smoothing Line,Volume,Volume MA
2022-12-23T15:30:00-05:00,456.1,456.1,456.1,456.1,454.4970463914203,454.4211291207795,454.64977040754513,454.57660827398723,100,240
2022-12-23T15:35:00-05:00,455.6,455.78,455.6,455.78,454.52463679160485,454.4572338708702,454.6754574437373,454.61123081321466,200,200
2022-12-23T15:40:00-05:00,455.79,455.79,455.79,455.79,454.55184890361335,454.49157292741074,454.7007879563796,454.6440210220053,100,200
2022-12-23T15:45:00-05:00,456.25,456.25,456.18,456.18,454.5868629056862,454.52444232682126,454.73440641191644,454.67529327150515,200,140
2022-12-23T15:50:00-05:00,456.79,456.79,456.79,456.79,454.63424219803704,454.55892743807243,454.7811244480092,454.70830933351635,100,140
2022-12-23T15:55:00-05:00,456.25,456.25,456.25,456.25,454.66898967764917,454.5933160953182,454.8145079832817,454.7412568486637,100,140
2022-12-27T09:35:00-05:00,458.98,458.98,458.98,458.98,454.76169957705457,454.64072865240803,454.90917825638894,454.78800101119396,100,120
2022-12-27T10:00:00-05:00,458.95,459.13,458.95,459.13,454.855641521634,454.7014871760122,455.0051060232892,454.84886462457587,200,140
2022-12-27T10:10:00-05:00,459.38,460.5,459.38,460.5,454.9770255749322,454.7795197098614,455.12998997730534,454.9279813376537,200,140
2022-12-27T10:25:00-05:00,463.24,463.24,463.24,463.24,455.15472394966486,454.88361606018697,455.31430838691205,455.0346181254343,100,140
2022-12-27T10:35:00-05:00,464.35,464.35,464.35,464.35,455.3524718217151,455.0203124890002,455.5196650144822,455.17564953167437,100,140
2022-12-27T10:55:00-05:00,463.77,463.77,463.77,463.77,455.53349393307604,455.1746713602045,455.7071726277894,455.3352484059545,100,140
2022-12-27T11:05:00-05:00,462.9,462.9,462.9,462.9,455.69191341838626,455.341925739555,455.87064597715784,455.50835639672823,200,140
2022-12-27T11:10:00-05:00,464.03,464.03,464.03,464.03,455.87122710831346,455.5207660462312,456.05608584131335,455.6935755695298,100,120
2022-12-27T11:30:00-05:00,465.25,465.25,465.25,465.25,456.0729211489949,455.70440548609713,456.26503843582896,455.88372157931315,100,120
2022-12-27T11:35:00-05:00,465.1,465.1,465.02,465.02,456.26533144686596,455.88697741112736,456.46401483501467,456.07259154341966,300,160
2022-12-27T11:40:00-05:00,465.76,465.76,465.76,465.76,456.46951786736344,456.07418219798484,456.675287225128,456.2662144628874,100,160
2022-12-27T11:45:00-05:00,466.03,466.03,466.03,466.03,456.6751196336567,456.27082344103894,456.8878943336478,456.4696641341854,100,140
2022-12-27T11:55:00-05:00,466.68,466.68,466.62,466.62,456.88898802863184,456.4743756251026,457.1090785533376,456.68026267659025,200,160
2022-12-27T12:10:00-05:00,465.49,465.49,465.49,465.49,457.0739560280161,456.6745826009069,457.29955404076173,456.88716579757676,200,180
2022-12-27T12:20:00-05:00,463.985,463.985,463.985,463.985,457.2225806295641,456.8660324374465,457.45149599438076,457.08466202945,100,140
2022-12-27T12:35:00-05:00,463.42,463.42,463.37,463.37,457.35478319667027,457.0430855033079,457.5860074490539,457.26680607423515,200,160
2022-12-27T12:45:00-05:00,462.955,462.955,462.955,462.955,457.4752179666344,457.2031051699034,457.70803000702995,457.43083320891157,109,161.8
2022-12-27T13:05:00-05:00,465,465.22,465,465.22,457.6417724189648,457.35366204797003,457.8787565977793,457.5847688177999,400,201.8
2022-12-27T13:10:00-05:00,464.92,464.92,464.92,464.92,457.79829344221287,457.4985295308094,458.03878485692064,457.73261498103176,100,181.8
2022-12-27T13:30:00-05:00,463.83,463.83,462.46,462.46,457.8985451961438,457.6337224441253,458.13926701926334,457.8701691860082,800,321.8
2022-12-27T13:35:00-05:00,462.82,462.82,462.82,462.82,458.00438293386117,457.76364239156356,458.24564731428006,458.0020971590535,100,301.8
2022-12-27T14:45:00-05:00,462.08,462.48,462.08,462.48,458.10063276324047,457.8887253508848,458.3418826025919,458.1288676781659,400,360
2022-12-27T14:50:00-05:00,462.745,462.825,462.7,462.7,458.19954388661165,458.00027964441404,458.4409307252603,458.24130250366204,300,340
2022-12-27T14:55:00-05:00,463.4,463.4,463.4,463.4,458.311381652491,458.1028972864698,458.5536368451407,458.34427290130606,100,340
2022-12-27T15:10:00-05:00,463.89,464.07,463.89,464.07,458.4352229072761,458.2102328286962,458.6790087350239,458.4522212444582,300,240
2022-12-27T15:30:00-05:00,464.19,464.19,464.19,464.19,458.55898155443145,458.32115255281025,458.80425853650064,458.56394348890234,100,240
2022-12-27T15:35:00-05:00,464.3,464.3,464.14,464.26,458.68158410164796,458.4373428204917,458.9282526606711,458.68121750051813,500,260
2022-12-27T15:40:00-05:00,464.69,464.69,464.68,464.68,458.8105822930104,458.5595505017715,459.0589741911104,458.8048261936882,300,260
2022-12-27T15:45:00-05:00,464.32,464.32,464.32,464.32,458.929064394236,458.6830870501205,459.1785429594942,458.92980741655884,100,260
2022-12-27T15:50:00-05:00,464,464,464,464,459.03811677285455,458.8036658232362,459.2881215285966,459.0516299752734,400,280
2022-12-27T15:55:00-05:00,464.8,464.8,463.98,463.98,459.14439383150284,458.92074827865054,459.39475513021944,459.1697292940172,1200,500
2022-12-28T09:35:00-05:00,464.77,464.77,464.77,464.77,459.26537460931996,459.03750638018494,459.5169197863508,459.28746271915315,100,420
2022-12-28T09:40:00-05:00,465.14,465.14,465.14,465.14,459.3917106392271,459.15373204942824,459.64471706393374,459.4046112937178,100,380
2022-12-28T10:40:00-05:00,461.77,461.77,461.56,461.56,459.4383405179534,459.2555872741717,459.6882462215716,459.5065519461333,200,400
2022-12-28T10:45:00-05:00,460.58,460.58,460.58,460.58,459.4628923347716,459.34054238655506,459.7085133528995,459.59063031099384,100,340
2022-12-28T11:00:00-05:00,460.14,460.14,460.14,460.14,459.4774537899378,459.4071543782421,459.71831986760634,459.6553432584713,200,140
2022-12-28T11:10:00-05:00,459.78,459.78,459.37,459.37,459.4751429557456,459.44910804752715,459.71040350697893,459.6940400025969,200,160
2022-12-28T11:15:00-05:00,459.17,459.42,458.615,458.7,459.4584732147618,459.4624605626342,459.68743979091124,459.7025845479924,600,260
2022-12-28T11:20:00-05:00,459.54,459.62,459.385,459.385,459.45689314562713,459.4661710881689,459.68056615929964,459.701048535538,600,340
2022-12-28T11:25:00-05:00,459.195,459.94,459.195,459.94,459.46728254034485,459.4670491292835,459.6864623829519,459.69663834154846,400,400
2022-12-28T11:30:00-05:00,459.91,460.06,458.935,458.935,459.45583560399336,459.4627254920946,459.66938369243024,459.68685110651325,700,500
2022-12-28T11:35:00-05:00,459.48,459.53,459.25,459.53,459.45743053724084,459.45918300839367,459.66621588123866,459.67801358136524,300,520
2022-12-28T11:40:00-05:00,459.52,459.65,459.48,459.65,459.46157181600984,459.45980272864324,459.6658473384832,459.67369509087956,700,540
2022-12-28T11:45:00-05:00,459.115,459.115,458.95,458.95,459.4505702715795,459.45853815383373,459.64957808079043,459.6674974751777,200,460
2022-12-28T11:50:00-05:00,458.78,459.04,458.78,459.04,459.44174080337353,459.45342980643943,459.63572403349974,459.65734980528725,200,420
2022-12-28T11:55:00-05:00,458.48,458.48,458.01,458.01,459.4109506785698,459.44445282135473,459.5987757600111,459.6432282188034,400,360
2022-12-28T12:00:00-05:00,457.92,457.92,457.92,457.92,459.3788872231167,459.4287441585299,459.5606217654654,459.62210939564875,100,320
2022-12-28T12:30:00-05:00,459.76,459.76,459.76,459.76,459.3870831968131,459.4138464346905,459.5651530889775,459.60197054574763,100,200
2022-12-28T12:35:00-05:00,459.605,459.605,459.605,459.605,459.3917695796773,459.40208629631013,459.56605870059167,459.58526666970795,100,180
2022-12-28T12:40:00-05:00,460.11,460.21,460.11,460.21,459.40936593280253,459.39561132219586,459.5806937301237,459.5742606090327,200,180
2022-12-28T12:45:00-05:00,460.595,460.77,460.595,460.77,459.4386268804842,459.40114656257873,459.6077234180754,459.5760501406456,200,140
2022-12-28T13:10:00-05:00,461.72,461.72,461.72,461.72,459.48768866800066,459.4229068515556,459.65572970402826,459.5950717283582,100,140
2022-12-28T13:25:00-05:00,461.51,461.56,461.51,461.56,459.5322545030974,459.45194111281245,459.69900857439126,459.6218428254409,300,180
2022-12-28T13:35:00-05:00,461.57,461.57,461.39,461.39,459.57220601915986,459.4880284007089,459.73744019770055,459.65611912486264,400,240
2022-12-28T13:45:00-05:00,461.58,461.58,461.58,461.58,459.6153843843392,459.5292320910163,459.7793165568437,459.6958436902067,500,300
2022-12-28T14:00:00-05:00,462.97,462.97,462.97,462.97,459.68752665564375,459.57901204604815,459.8518320896427,459.7446654245201,100,280
2022-12-28T14:10:00-05:00,463.04,463.04,463.04,463.04,459.7596228565977,459.6333988837676,459.92429045124175,459.7983775739628,100,280
2022-12-28T14:15:00-05:00,462.86,462.86,462.69,462.69,459.82264171989664,459.69147632712736,459.9871474864408,459.85600535637275,200,260
2022-12-28T14:25:00-05:00,462.66,462.66,462.66,462.66,459.8836601775333,459.753767158802,460.0478941344762,459.9180961437279,100,200
2022-12-28T14:30:00-05:00,462.8,463.1,462.8,463,459.9506782382315,459.8208259295805,460.11498744960176,459.9852303222795,600,220
2022-12-28T14:35:00-05:00,462.7,462.7,462.7,462.7,460.0098034374093,459.8852812859336,460.1737377348381,460.04961145131864,100,220
2022-12-28T14:40:00-05:00,462.7,463.01,462.7,463.01,460.07432379359403,459.94822147333286,460.2381982408645,460.1123930092432,200,240
2022-12-28T14:55:00-05:00,463.75,463.75,463.58,463.66,460.1514351098608,460.0139801513257,460.315966462663,460.1781568044877,500,300
2022-12-28T15:15:00-05:00,462.54,462.54,462.54,462.54,460.20280209674553,460.0778085351682,460.3665126794207,460.2418805134765,200,320
2022-12-28T15:20:00-05:00,462.2,462.2,462.2,462.2,460.24575258928866,460.13682340537963,460.40818284579746,460.30051959271566,100,220
2022-12-28T15:25:00-05:00,462.42,462.42,462.12,462.23,460.2884245766158,460.1925476332209,460.4495877811202,460.35568960197213,300,260
2022-12-28T15:30:00-05:00,461.92,462.58,461.92,462.58,460.3377057685165,460.24522402820537,460.4980062406402,460.40765120192725,200,260
2022-12-28T15:40:00-05:00,463.07,463.3,463.07,463.3,460.4014110208065,460.2952192103945,460.5616879169893,460.4567954927925,200,200
2022-12-28T15:50:00-05:00,463.21,463.29,463.21,463.21,460.46181078379993,460.3470209478054,460.6218768279668,460.5078683225018,300,220
2022-12-28T15:55:00-05:00,463.68,463.68,463.68,463.68,460.5310191540408,460.4040742607559,460.6913796273312,460.5645076788085,200,240
2022-12-29T09:40:00-05:00,465.69,465.69,465.69,465.69,460.64196497868505,460.4747823411697,460.8049846358009,460.6355870497447,100,200
2022-12-29T10:05:00-05:00,466.37,466.37,466.37,466.37,460.7651485275305,460.5602708929725,460.93146225771454,460.7222782531595,100,180
2022-12-29T10:30:00-05:00,466.81,466.81,466.81,466.81,460.8951453333901,460.6590177554893,461.06506538822106,460.8229537474059,100,160
2022-12-29T10:35:00-05:00,467.48,467.48,467.48,467.48,461.03675511116666,460.7740066209626,461.2108593566706,460.9407502531466,192,138.4
2022-12-29T11:10:00-05:00,466.99,466.99,466.735,466.735,461.1592980120018,460.89966239255483,461.33640800765534,461.06975592921145,345,167.4
2022-12-29T11:30:00-05:00,468.57,468.57,468.57,468.57,461.31866794722754,461.0350029862633,461.5008078256632,461.20892056718395,100,167.4
2022-12-29T11:35:00-05:00,469.09,469.09,469.09,469.09,461.4857933677173,461.17913195430066,461.673289465989,461.35728600883886,100,167.4
2022-12-29T12:40:00-05:00,465.15,465.15,465.15,465.15,461.56459351034704,461.313021589692,461.7523056144893,461.4947340540924,100,167.4
2022-12-29T12:45:00-05:00,465.02,465.02,465.02,465.02,461.6389033273288,461.43345123292437,461.82657139597814,461.617876461954,300,189
2022-12-29T12:55:00-05:00,465.08,465.08,465.08,465.08,461.712905406311,461.54417271178625,461.9005129551604,461.73069745145506,100,140
2022-12-29T13:00:00-05:00,464.69,464.69,464.69,464.69,461.7769289459602,461.63582491153284,461.96391038799766,461.8233179639219,200,160
2022-12-29T13:25:00-05:00,464.72,464.72,464.72,464.72,461.84022079658473,461.7067103973063,462.0265487882704,461.89396982837815,100,160
2022-12-29T13:35:00-05:00,464.71,464.71,464.71,464.71,461.9019364783786,461.7741789909126,462.0875363158097,461.9610159686423,100,160
2022-12-29T13:50:00-05:00,465.53,465.53,465.53,465.53,461.97995934981134,461.8423901954091,462.16577412681403,462.0288565148095,100,120
2022-12-29T14:00:00-05:00,466.14,466.14,466.14,466.14,462.0694225896003,461.91369363206695,462.2560974421137,462.09997341220003,100,120
2022-12-29T14:15:00-05:00,465.93,465.93,465.93,465.93,462.15244575971644,461.98879699481824,462.3395952275202,462.1751103801046,100,100
2022-12-29T14:20:00-05:00,465.91,465.91,465.91,465.91,462.23325337778704,462.0674035110587,462.4207407905311,462.25394878055675,100,100
2022-12-29T14:35:00-05:00,466.19,466.19,466.19,466.19,462.31834470299594,462.1506851559822,462.5064057725645,462.3377226719077,100,100
2022-12-29T14:45:00-05:00,465.76,465.76,465.76,465.76,462.3923587954046,462.23316504510086,462.5803510959153,462.42063806572804,100,100
2022-12-29T15:05:00-05:00,465.585,465.585,465.585,465.585,462.4610177460411,462.31148407638904,462.6486385710082,462.4991462915069,100,100
2022-12-29T15:15:00-05:00,464.94,464.94,464.94,464.94,462.51432919236277,462.3838607629183,462.70071496712166,462.5713702394272,100,100
2022-12-29T15:20:00-05:00,465.33,465.33,465.33,465.33,462.57488125274205,462.45218633790927,462.7604714451416,462.6393163703493,100,100
2022-12-29T15:25:00-05:00,464.91,464.92,464.91,464.92,462.6253139139734,462.5135801801048,462.8095516395702,462.69994554375046,200,120
2022-12-29T15:30:00-05:00,465,465.125,465,465.125,462.67907060399546,462.570922541823,462.8621754659436,462.756310417756,300,160
2022-12-29T15:35:00-05:00,465.05,465.13,465.03,465.13,462.7317787630493,462.62507474522465,462.9137169326267,462.80932609007976,400,220
2022-12-29T15:50:00-05:00,464.92,465,464.92,465,462.7805577143816,462.67832044962836,462.9611324568852,462.8614095880324,200,240
2022-12-29T15:55:00-05:00,464.87,464.87,464.82,464.82,462.82441668826584,462.7282275367331,463.0033794465014,462.9099911883044,200,260
2022-12-30T09:30:00-05:00,462.99,463.54,462.99,463.54,462.83980557669025,462.77112586927643,463.0155753681718,462.95119593402467,200,260
2022-12-30T09:40:00-05:00,462.16,462.16,462.16,462.16,462.8251861019227,462.8003489688619,462.99613047344064,462.97798693552414,179,235.8
2022-12-30T10:00:00-05:00,465.88,465.88,465.88,465.88,462.89088102446203,462.8321694211444,463.06167296268063,463.00757814153496,100,175.8
2022-12-30T10:05:00-05:00,466.88,466.88,466.88,466.88,462.9766685293123,462.87139158413055,463.1484531226197,463.04504227468186,100,155.8
2022-12-30T10:25:00-05:00,468.4,468.89,468.4,468.89,463.10383694803676,462.9272756360848,463.2789428243783,463.1001549502572,500,215.8
2022-12-30T10:40:00-05:00,468.42,469.04,468.42,468.9,463.2284856158209,463.0050116439109,463.40669412382425,463.17837870138766,500,275.8
2022-12-30T10:55:00-05:00,468.72,468.72,468.72,468.72,463.34658269935164,463.1092909633967,463.5274510755555,463.2846428218107,100,260
2022-12-30T11:05:00-05:00,468.85,468.89,468.85,468.89,463.4657959746344,463.2242739534311,463.6493271874747,463.40217366676944,400,320
2022-12-30T11:10:00-05:00,469.23,469.23,469.23,469.23,463.589757351524,463.3468917178734,463.7761606604866,463.52771517434286,500,400
2022-12-30T11:15:00-05:00,469.17,469.17,469.17,469.17,463.70976256977076,463.4680768422202,463.8987479182028,463.6516761931077,100,320
2022-12-30T11:25:00-05:00,468.43,468.43,468.43,468.43,463.8112730521413,463.5846343294843,464.0017309200618,463.77068355235525,100,240
2022-12-30T11:55:00-05:00,468.26,468.26,468.26,468.26,463.9069445994071,463.69670670949546,464.09850976278767,463.8848952898017,100,240
2022-12-30T12:00:00-05:00,467.56,467.56,467.56,467.56,463.98550493060264,463.80064850068914,464.1771799954516,463.99046585139706,100,180
2022-12-30T12:10:00-05:00,467.79,467.79,467.79,467.79,464.0673220288692,463.89616143615814,464.2592895410095,464.08709162750165,100,100
2022-12-30T12:15:00-05:00,467.88,467.88,467.88,467.88,464.1493151035172,463.9840719429074,464.34157841507744,464.1756577268766,300,140
2022-12-30T12:25:00-05:00,468.61,469,468.61,469,464.25363090774266,464.0725435140277,464.44745163291657,464.2648018694475,200,160
2022-12-30T13:25:00-05:00,466.2,466.46,466.2,466.46,464.3010797054256,464.1513705352314,464.4931913685321,464.34373819059635,200,180
2022-12-30T13:30:00-05:00,466.78,466.84,466.78,466.84,464.35568014186805,464.22540557748454,464.5465279283382,464.4176077771737,200,200
2022-12-30T13:35:00-05:00,467.21,467.21,467.21,467.21,464.4170633646236,464.2953538446353,464.60706138451235,464.4871621458743,100,200
2022-12-30T13:55:00-05:00,466.58,466.58,466.58,466.58,464.46357813097575,464.3582064501271,464.6519008985007,464.549226642559,100,160
2022-12-30T14:20:00-05:00,465.81,465.81,465.81,465.81,464.492533439987,464.40598695657593,464.6782213326257,464.5953805825008,100,140
2022-12-30T14:25:00-05:00,465.88,465.88,465.88,465.88,464.5223714305249,464.4502453015958,464.70553448415694,464.63784920562574,100,120
2022-12-30T14:30:00-05:00,466.49,466.49,466.3,466.36,464.56189032449214,464.49148733812063,464.74313597315336,464.67717081458875,600,200
2022-12-30T14:40:00-05:00,465.83,465.83,465.83,465.83,464.5891615003095,464.52590696525783,464.76783742830895,464.7093260233481,100,200
2022-12-30T14:50:00-05:00,466.22,466.22,466.22,466.22,464.62423329600176,464.558037998263,464.8008411231201,464.739114068272,100,200
2022-12-30T15:05:00-05:00,467.08,467.08,467.03,467.03,464.67597021436734,464.5947253531391,464.8515038248674,464.7737705667203,200,220
2022-12-30T15:15:00-05:00,467.14,467.14,467.14,467.14,464.7289601022304,464.6360430874803,464.90351510157495,464.8133666902039,100,220
2022-12-30T15:25:00-05:00,466.42,466.42,466.42,466.42,464.7653265516448,464.6767303329108,464.93798066744824,464.85233562906285,100,120
2022-12-30T15:30:00-05:00,466.7,467.69,466.7,467.44,464.8228464107492,464.72346731499874,464.9948447431881,464.8977370920387,400,180
2022-12-30T15:35:00-05:00,467.42,467.55,467.42,467.55,464.88149487503415,464.7749196308052,465.05291645357016,464.94815215812866,500,260
2022-12-30T15:40:00-05:00,467.58,467.58,467.58,467.58,464.93952724331297,464.82763103659437,465.1103501705345,464.99992142726217,100,240
2022-12-30T15:50:00-05:00,468.1,468.31,468.1,468.31,465.012010528403,464.88424112182884,465.18306948484053,465.0558323039152,200,260
2022-12-30T15:55:00-05:00,468.25,468.52,468.25,468.52,465.08745116220075,464.9486660439401,465.2589088147305,465.1200179333717,300,300
2023-01-03T09:30:00-05:00,469.15,471.88,468.42,471.88,465.2335274812932,465.0308022580489,465.40938815985027,465.2029266167041,164,252.8
2023-01-03T09:35:00-05:00,471.04,471.6,470.64,471.47,465.36764516986756,465.12803231701554,465.54712933803546,465.3017691935971,373,227.4
2023-01-03T09:40:00-05:00,470.64,472.06,470.64,471.55,465.5005990371822,465.2402466757894,465.68355821671645,465.4164108028335,342,275.8
2023-01-03T09:45:00-05:00,471.87,471.96,468.94,468.94,465.57456464928583,465.352757499966,465.7575682572456,465.53131055731455,781,392
2023-01-03T09:50:00-05:00,468.77,469.23,468,469.23,465.65317616220443,465.4659024999667,465.83648716049004,465.64682622646643,58,343.6
2023-01-03T09:55:00-05:00,468.55,468.55,466.6,466.92,465.6804196855979,465.55528094082763,465.8611124522971,465.7371710849558,663,443.4
2023-01-03T10:00:00-05:00,467.8,469.67,467.8,469.67,465.76621711171407,465.63499532919695,465.9476780783813,465.81728083302494,188,406.4
2023-01-03T10:05:00-05:00,469.69,470,469.69,470,465.8572662060858,465.7063287629777,466.0397763038726,465.88852445045615,164,370.8
2023-01-03T10:10:00-05:00,470.49,471.32,470.49,471.32,465.97474435219146,465.7863647035588,466.1597813878755,465.96896707658215,455,305.6
2023-01-03T10:15:00-05:00,471.28,471.9,471.14,471.54,466.0944272693486,465.8746149249876,466.2820590836056,466.05808146120523,543,402.6
2023-01-03T10:20:00-05:00,471.84,472,471.84,472,466.22142883344867,465.9828167545578,466.4120122862509,466.168261427996,26,275.2
2023-01-03T10:25:00-05:00,472.71,473.23,472.34,473.23,466.37215079401966,466.10400349101894,466.5669665524725,466.29211912281426,867,411
2023-01-03T10:30:00-05:00,472.56,472.56,472.12,472.16,466.4966206694171,466.2318743836851,466.6940809490072,466.4229800518412,32,384.6
2023-01-03T10:35:00-05:00,472.43,472.62,471.91,471.91,466.61303742921456,466.35953299908977,466.81262456380244,466.55354868702653,886,470.8
2023-01-03T10:40:00-05:00,471.93,472.61,471.92,472.61,466.74200436622067,466.4890484184642,466.9443830964433,466.6860134895941,295,421.2
2023-01-03T10:45:00-05:00,472.58,472.58,471.61,471.61,466.84669244436645,466.61410114064773,467.0504198442514,466.81369500119416,25,421
2023-01-03T10:50:00-05:00,471.58,471.89,471.4,471.79,466.9530001337349,466.7302710085908,467.15813757506385,466.93192920571244,223,292.2
2023-01-03T10:55:00-05:00,471.32,472.63,471.32,472.52,467.07272056096645,466.8454909869007,467.2799980847215,467.0491126328553,196,325
2023-01-03T11:00:00-05:00,473.22,473.35,472.35,472.59,467.1913717316983,466.9611578473975,467.4006799464324,467.1667237093813,413,230.4
2023-01-03T11:05:00-05:00,472.19,472.19,471.9,471.98,467.29435298478006,467.0716275711093,467.50475540219526,467.27879817053173,169,205.2
2023-01-03T11:10:00-05:00,471.89,471.97,470.29,470.29,467.3587755012364,467.1740441824833,467.5680564157817,467.38232548483774,323,264.8
2023-01-03T11:15:00-05:00,470.16,470.72,469.94,470.72,467.4310598990593,467.2696561355482,467.63969149724124,467.4786362692732,13,222.8
2023-01-03T11:20:00-05:00,470.46,471.37,470.46,471.37,467.5157682883268,467.35826568102027,467.7244712359403,467.567530899517,99,203.4
2023-01-03T11:25:00-05:00,471.02,471.19,470.78,471.19,467.5947840240617,467.438948139493,467.8032332533053,467.64804156089156,232,167.2
2023-01-03T11:30:00-05:00,470.61,471.14,470.6,471.02,467.66844458268406,467.51376645907374,467.8763415884574,467.722358798144,84,150.2
2023-01-03T11:35:00-05:00,470.61,470.92,470.55,470.64,467.73234900026074,467.58848115887866,467.93915200690157,467.796577916368,98,105.2
2023-01-03T11:40:00-05:00,470.59,470.59,469.36,469.36,467.767352247567,467.65573962858014,467.9714440067447,467.8629284182687,129,128.4
2023-01-03T11:45:00-05:00,469.3,469.3,469.3,469.3,467.80031241428594,467.712648453772,468.0016384611369,467.918361863308,3,109.2
2023-01-03T11:50:00-05:00,469.24,469.78,468.95,468.95,467.82503687849487,467.75869902465865,468.0231921324747,467.96235363914195,514,165.6
2023-01-03T11:55:00-05:00,468.56,469.24,468.56,469.24,467.85546619293586,467.79610334670895,468.05084685673665,467.99725469279775,211,191
2023-01-03T12:00:00-05:00,469.57,469.57,468.76,468.76,467.87491853287275,467.8246172532314,468.066963973629,468.02281708614316,233,218
2023-01-03T12:05:00-05:00,468.49,468.58,468.02,468.34,467.884920284854,467.8481308606888,468.0731693378647,468.04316215236724,89,210
2023-01-03T12:10:00-05:00,468.58,469.3,468.58,469.24,467.91406178410443,467.8708807346525,468.0996882165496,468.0627721034498,270,263.4
2023-01-03T12:15:00-05:00,469.36,469.37,468.72,468.72,467.93139378874736,467.89215211670296,468.11378621162805,468.0808909192804,31,166.8
2023-01-03T12:20:00-05:00,469.22,469.22,468,468,467.9328691911399,467.90763271634376,468.1112001613638,468.0929615802059,253,175.2
2023-01-03T12:25:00-05:00,468.75,468.75,468.6,468.6,467.94721609025515,467.9220922278202,468.1223092486055,468.1040306352012,71,142.8
2023-01-03T12:30:00-05:00,468.76,471.44,468.64,471.44,468.02232972272276,467.949574115394,468.1977113111372,468.1289390298556,1096,344.2
2023-01-03T12:35:00-05:00,471.58,471.89,470.68,470.68,468.0794839222341,467.9826585430199,468.2541269631568,468.1598267791771,613,412.8
2023-01-03T12:40:00-05:00,470.56,470.56,469.24,469.24,468.1044412572398,468.01726803671846,468.27653316853963,468.19237617055944,11,408.8
2023-01-03T12:45:00-05:00,469.43,469.43,468.75,469.11,468.12606617643894,468.05590743377826,468.29547559652735,468.22923125759206,753,508.8
2023-01-03T12:50:00-05:00,469.29,469.33,469.25,469.25,468.1502367963005,468.0965115749873,468.3171693329699,468.26820327446495,152,525
2023-01-03T12:55:00-05:00,469.22,470.32,469.09,470.32,468.1968983705736,468.1314253045574,468.36268821176606,468.30119865459073,225,350.8
2023-01-03T13:00:00-05:00,470.19,470.61,470.19,470.61,468.2487930292709,468.1652871259648,468.4137634796805,468.3331259578955,103,248.8
2023-01-03T13:05:00-05:00,470.56,470.56,470.1,470.37,468.29441038348017,468.20328095121283,468.4582234005968,468.36946400430696,214,289.4
2023-01-03T13:10:00-05:00,470.82,471.3,470.82,471.1,468.35474564405047,468.24901684473514,468.51826377785596,468.41402164057274,354,209.6
2023-01-03T13:15:00-05:00,471.12,471.12,470.37,470.37,468.39808444740424,468.2985863749559,468.5603486919956,468.46265751237786,202,219.6
2023-01-03T13:20:00-05:00,470.54,470.75,470.22,470.7,468.4475880076751,468.3487243023762,468.6089771308139,468.51191529618745,710,316.6
2023-01-03T13:25:00-05:00,470.93,471.34,470.87,470.87,468.4996828892305,468.3989022743682,468.6603640142045,468.56123540309216,98,315.6
2023-01-03T13:30:00-05:00,470.43,470.78,470.39,470.65,468.5459262679567,468.4492054512634,468.70558301388166,468.61070732574916,169,306.6
2023-01-03T13:35:00-05:00,470.26,470.26,469.71,469.71,468.5709601116566,468.4924483447847,468.7284106726571,468.65273670470935,166,269
2023-01-03T13:40:00-05:00,469.99,470.18,469.82,469.93,468.600186775922,468.53286881048825,468.7557195210058,468.6918108705114,201,268.8
2023-01-03T13:45:00-05:00,469.83,469.84,469.46,469.63,468.6223332968699,468.56781786832715,468.775589531892,468.725133350727,111,149
2023-01-03T13:50:00-05:00,469.68,470.4,469.68,470.21,468.6564766668297,468.59917662384703,468.80818976980356,468.7546985018468,257,180.8
2023-01-03T13:55:00-05:00,470.44,470.44,469.85,469.85,468.682143835285,468.62642013731266,468.8318672750353,468.7799553540775,123,171.6
2023-01-03T14:00:00-05:00,469.92,470.07,469.54,469.59,468.70166762377346,468.65256163973606,468.849097564239,468.80409273239394,41,146.6
2023-01-03T14:05:00-05:00,469.07,469.54,469.07,469.54,468.71969627702566,468.6764635399568,468.86479989232447,468.8259088066576,346,175.6
2023-01-03T14:10:00-05:00,469.59,469.59,468.81,468.81,468.7216382925735,468.69632453909753,468.8635544402262,468.8435017883245,243,202
2023-01-03T14:15:00-05:00,468.68,469.46,468.68,469.05,468.7286998346687,468.71076917266527,468.86779183931196,468.8554222022261,271,204.8
2023-01-03T14:20:00-05:00,469.25,469.31,468.94,468.94,468.7332439242457,468.7209891904575,468.86943293387304,468.8629353339937,307,241.6
2023-01-03T14:25:00-05:00,468.92,469.06,468.78,468.78,468.73424943125116,468.72750555195296,468.86740036719414,468.86659589458475,18,237
2023-01-03T14:30:00-05:00,468.5,468.91,468.5,468.91,468.7380290133748,468.7311720992228,468.868368540667,468.86730962425327,309,229.6
2023-01-03T14:35:00-05:00,469.16,469.16,468.69,468.75,468.73828645394735,468.7345017314976,468.8656783465609,468.86773440552014,105,202
2023-01-03T14:40:00-05:00,468.75,469.93,468.75,469.93,468.76391470224956,468.7415447050138,468.88986747504816,468.8721495326674,174,182.6
2023-01-03T14:45:00-05:00,470.09,471.33,470.09,471.33,468.8190993323087,468.75871578662634,468.94532503243346,468.88732795237956,636,248.4
2023-01-03T14:50:00-05:00,471.25,471.25,470.56,470.56,468.8565380563451,468.78317351164515,468.98202219078723,468.9102523170982,267,298.2
