time,open,high,low,close,Volume,Volume MA
2010-08-12T09:30:00-04:00,22.52,23.25,22.11,22.97,266212,384595.6
2010-08-13T09:30:00-04:00,22.81,23.045,22.06,22.17999,449214,377974.2
2010-08-16T09:30:00-04:00,22.14,22.92999,21.83009,22.58,401766,396384
2010-08-17T09:30:00-04:00,22.88,23.53,22.71001,23.24001,361108,395381.6
2010-08-18T09:30:00-04:00,23.09,24.14999,22.75,24.03999,381258,371911.6
2010-08-19T09:30:00-04:00,24.05,24.28999,23.41,23.44,522527,423174.6
2010-08-20T09:30:00-04:00,23.39999,23.55,22.88,23.36,530001,439332
2010-08-23T09:30:00-04:00,23.44,23.7,23.16,23.19,326311,424241
2010-08-24T09:30:00-04:00,22.92,23.39999,22.201,22.96249,364049,424829.2
2010-08-25T09:30:00-04:00,22.69,23.64999,22.69,23.58,267271,402031.8
2010-08-26T09:30:00-04:00,23.74001,23.97,23.13,23.27,385221,374570.6
2010-08-27T09:30:00-04:00,23.64,23.98,23.21001,23.71001,309168,330404
2010-08-30T09:30:00-04:00,23.52,23.78999,23.21001,23.535,615484,388238.6
2010-08-31T09:30:00-04:00,23.56,23.56,22.45,22.7,769060,469240.8
2010-09-01T09:30:00-04:00,22.92999,23.22,20.67,22.25999,3352136,1086213.8
2010-09-02T09:30:00-04:00,22.28999,23.49001,21.60001,22.23,1407775,1290724.6
2010-09-03T09:30:00-04:00,25.23,26.47,24.3,26.3,3125653,1854021.6
2010-09-07T09:30:00-04:00,26.41,26.74001,26.06,26.39999,859692,1902863.2
2010-09-08T09:30:00-04:00,26.75,26.95,26.39,26.71001,813622,1911775.6
2010-09-09T09:30:00-04:00,26.92,26.96001,25.97,26.35001,419397,1325227.8
2010-09-10T09:30:00-04:00,26.36,26.88,26.19,26.21001,363746,1116422
2010-09-13T09:30:00-04:00,26.5,27.7,26.41,27.64999,774827,646256.8
2010-09-14T09:30:00-04:00,27.52,29.25,27.34,28.59,1039288,682176
2010-09-15T09:30:00-04:00,28.39999,28.56,27.87,28.00999,445217,608495
2010-09-16T09:30:00-04:00,27.89,28.14999,27.5303,28.03,249635,574542.6
2010-09-17T09:30:00-04:00,28.33,28.45,27.53999,28.14999,446230,591039.4
2010-09-20T09:30:00-04:00,28.31,28.33,27.53999,28.23,508767,537827.4
2010-09-21T09:30:00-04:00,28.35001,29.47,28.35001,29.11,1023508,534671.4
2010-09-22T09:30:00-04:00,29.05,29.13,27.77,27.94,626911,571010.2
2010-09-23T09:30:00-04:00,27.62,28.37,27.50999,27.66,534520,627987.2
2010-09-24T09:30:00-04:00,28.10001,28.94,28.0217,28.92999,409888,620718.8
2010-09-27T09:30:00-04:00,29.02,29.16341,28.60001,28.64,385647,596094.8
2010-09-28T09:30:00-04:00,28.81,29.47,28.09,29.35001,622960,515985.2
2010-09-29T09:30:00-04:00,29.39,30.19,28.96001,29.82001,732002,537003.4
2010-09-30T09:30:00-04:00,29.99001,29.99001,29.00999,29.2,482953,526690
2010-10-01T09:30:00-04:00,29.44,29.53999,28.81,29.35001,380454,520803.2
2010-10-04T09:30:00-04:00,29.53,29.63,28.25999,28.41,633953,570464.4
2010-10-05T09:30:00-04:00,28.78999,29.30991,28.47,28.69,461109,538094.2
2010-10-06T09:30:00-04:00,28.67,28.94,28.05,28.3,524291,496552
2010-10-07T09:30:00-04:00,28.60001,28.86,27.75999,28.53,812586,562478.6
2010-10-08T09:30:00-04:00,28.59,29.11,28.57001,28.96001,373221,561032
2010-10-11T09:30:00-04:00,28.82001,29.25,28.52,29.03,231229,480487.2
2010-10-12T09:30:00-04:00,28.86,31,28.8,30.89999,1571809,702627.2
2010-10-13T09:30:00-04:00,31,31.56,30.33,30.88,797708,757310.6
2010-10-14T09:30:00-04:00,30.33,30.50999,29.61,30.42,697408,734275
2010-10-15T09:30:00-04:00,30.78,31.05,30.22501,31.00999,478920,755414.8
2010-10-18T09:30:00-04:00,31.17999,31.73,31.10001,31.66,500697,809308.4
2010-10-19T09:30:00-04:00,31.14999,31.64999,30.52,30.8,472559,589458.4
2010-10-20T09:30:00-04:00,30.89,31.47,30.64,30.72,320575,494031.8
2010-10-21T09:30:00-04:00,30.85001,31.58,30.61,30.89,314383,417426.8
2010-10-22T09:30:00-04:00,30.92,31.22,30.5,31.07001,236588,368960.4
2010-10-25T09:30:00-04:00,31.23,32.5,31.19,32.10001,434536,355728.2
2010-10-26T09:30:00-04:00,31.83,32.6797,31.62,32.33,332276,327671.6
2010-10-27T09:30:00-04:00,32.25,32.25,31.37,31.59,464087,356374
2010-10-28T09:30:00-04:00,31.7,32.03,31.00999,31.14,353848,364267
2010-10-29T09:30:00-04:00,31,31.21001,30.67999,30.69,373374,391624.2
2010-11-01T09:30:00-04:00,31.36,31.36,30.00999,30.41,574532,419623.4
2010-11-02T09:30:00-04:00,30.85001,31.00999,30.09,30.81,293819,411932
2010-11-03T09:30:00-04:00,30.85001,31.85001,30.8,31.67,254164,369947.4
2010-11-04T09:30:00-04:00,31.84,32.19,31.39,31.86,298381,358854
2010-11-05T09:30:00-04:00,32.02,32.34,31.65179,32.3,208605,325900.2
2010-11-08T09:30:00-05:00,32.33,33.5,32.2101,33.03,343730,279739.8
2010-11-09T09:30:00-05:00,33.28999,33.28999,32.401,32.61,241181,269212.2
2010-11-10T09:30:00-05:00,32.64999,33,32.3541,33,164470,251273.4
2010-11-11T09:30:00-05:00,32.62,32.89,32.32001,32.75,188136,229224.4
2010-11-12T09:30:00-05:00,32.42999,32.74001,31.82001,31.98,316900,250883.4
2010-11-15T09:30:00-05:00,32.00999,32.2,31.50999,31.8,159661,214069.6
2010-11-16T09:30:00-05:00,31.49001,31.73,30.50999,31.57001,369160,239665.4
2010-11-17T09:30:00-05:00,31.39,31.86,31.01331,31.5,150211,236813.6
2010-11-18T09:30:00-05:00,31.75999,32.67999,31.75999,31.97,200172,239220.8
2010-11-19T09:30:00-05:00,32.03999,32.05,31.64011,31.95,304948,236830.4
2010-11-22T09:30:00-05:00,31.95,32.87,31.28999,32.67999,429880,290874.2
2010-11-23T09:30:00-05:00,32.27,33.5,32.24001,33.48,410691,299180.4
2010-11-24T09:30:00-05:00,33.75999,35,33.59,34.47,663675,401873.2
2010-11-26T09:30:00-05:00,34.44,35.05,34.33,34.99001,163270,394492.8
2010-11-29T09:30:00-05:00,34.37,35.55,34.20129,35.14999,702936,474090.4
2010-11-30T09:30:00-05:00,34.64,35.96001,34.5,34.95,785001,545114.6
2010-12-01T09:30:00-05:00,35.77,36.71001,35.58,36.47,857419,634460.2
2010-12-02T09:30:00-05:00,36.42,37.24001,35.37,35.72,1628875,827500.2
2010-12-03T09:30:00-05:00,34.37,35.5784,33.75999,35.22,1773567,1149559.6
2010-12-06T09:30:00-05:00,35.16,36.03999,33.63,34.08,1074640,1223900.4
2010-12-07T09:30:00-05:00,34.61,34.92,33.75999,33.86,630933,1193086.8
2010-12-08T09:30:00-05:00,33.86,34.66,33.41,34.41,636699,1148942.8
2010-12-09T09:30:00-05:00,35.31,35.35001,33.73,34.75999,650262,953220.2
2010-12-10T09:30:00-05:00,34.92999,34.92999,34.23,34.71001,418878,682282.4
2010-12-13T09:30:00-05:00,34.96001,34.97,33.8,34.00999,612276,589809.6
2010-12-14T09:30:00-05:00,33.78,34.21001,33.00999,33.16,616837,586990.4
2010-12-15T09:30:00-05:00,33,33.42,32.00999,32.78999,857455,631141.6
2010-12-16T09:30:00-05:00,32.61,34.33,32.60001,34.09,537908,608670.8
2010-12-17T09:30:00-05:00,34.17,34.17999,33.14999,33.14999,3263923,1177679.8
2010-12-20T09:30:00-05:00,33.28999,33.8,33,33.03,616039,1178432.4
2010-12-21T09:30:00-05:00,33.47,33.59,32.99001,33.41,298762,1114817.4
2010-12-22T09:30:00-05:00,33.37,34.7,33.13,34.49001,692223,1081771
2010-12-23T09:30:00-05:00,34.56,34.97,34.5,34.74001,356790,1045547.4
2010-12-27T09:30:00-05:00,34.74001,34.84,33.75,34.14999,297734,452309.6
2010-12-28T09:30:00-05:00,34.19,34.34,33.62,33.96001,135007,356103.2
2010-12-29T09:30:00-05:00,33.99001,34.42,33.81,34.27,125636,321478
2010-12-30T09:30:00-05:00,34.36,34.91,34.11,34.34,157943,214622
2010-12-31T09:30:00-05:00,34.24001,34.57001,33.63,34,219750,187214
2011-01-03T09:30:00-05:00,34.13,34.5,33.69,34.32001,392310,206129.2
2011-01-04T09:30:00-05:00,34.48,34.8399,33.89,34.28,473803,273888.4
2011-01-05T09:30:00-05:00,34.11,34.75,33.89,34.52,530439,354849
2011-01-06T09:30:00-05:00,35.12,37.48219,35.10001,37.17999,1240660,571392.4
2011-01-07T09:30:00-05:00,37.5,38.25,36.91,37.55,801529,687748.2
2011-01-10T09:30:00-05:00,37.44,38,36.75999,37.85001,523507,713987.6
2011-01-11T09:30:00-05:00,37.72,37.85001,36.6312,37.17,667802,752787.4
2011-01-12T09:30:00-05:00,37.5,37.77,37,37.09,260520,698803.6
2011-01-13T09:30:00-05:00,37.22,37.35001,36.83,37.12,263350,503341.6
2011-01-14T09:30:00-05:00,37.17,37.49001,36.81,37.06,577427,458521.2
2011-01-18T09:30:00-05:00,36.89999,37.21001,36.2,36.45,527193,459258.4
2011-01-19T09:30:00-05:00,36.52,36.64999,35.60001,35.72,618609,449419.8
2011-01-20T09:30:00-05:00,35.37,36.94,35.37,36.12,535256,504367
2011-01-21T09:30:00-05:00,36.38,36.83,35.8,35.87,350391,521775.2
2011-01-24T09:30:00-05:00,35.81,36.24001,35.5,36.09,260687,458427.2
2011-01-25T09:30:00-05:00,35.81,36.33,35.41,36.05,276261,408240.8
2011-01-26T09:30:00-05:00,36.17,36.78,35.45,36.64999,374785,359476
2011-01-27T09:30:00-05:00,36.67999,37.16,36.24001,37.06,367071,325839
2011-01-28T09:30:00-05:00,37.12,37.12,36.07001,36.73,546954,365151.6
2011-01-31T09:30:00-05:00,36.89999,37.25999,36.13,37.03999,571562,427326.6
2011-02-01T09:30:00-05:00,37.10001,38.75999,36.84,37.94,571576,486389.6
2011-02-02T09:30:00-05:00,37.89999,37.98,36.785,36.91,465990,504630.6
2011-02-03T09:30:00-05:00,36.99001,39.75999,36.99001,38.95,1102788,651774
2011-02-04T09:30:00-05:00,39.31,40.34,38.99001,40.07001,769474,696278
2011-02-07T09:30:00-05:00,40.49001,40.63,40,40.39,426476,667260.8
2011-02-08T09:30:00-05:00,40.22,41.24001,40.00999,41.2,291787,611303
2011-02-09T09:30:00-05:00,40.92,41.82001,40.4301,41.21001,497275,617560
2011-02-10T09:30:00-05:00,41.03,41.95,40.64999,41.53999,254280,447858.4
2011-02-11T09:30:00-05:00,41.36,42.63,41.33,42.59,287556,351474.8
2011-02-14T09:30:00-05:00,42.8,43.83,42.7,42.99001,359154,338010.4
2011-02-15T09:30:00-05:00,42.73,42.75999,41.7,42.32001,394880,358629
2011-02-16T09:30:00-05:00,42.38,43.89999,42.38,43.10001,559903,371154.6
2011-02-17T09:30:00-05:00,43.17,43.44501,42.55,43.32001,363636,393025.8
2011-02-18T09:30:00-05:00,43.61,44.06,43.14999,43.46001,441188,423752.2
2011-02-22T09:30:00-05:00,43.25,43.99001,42.42999,42.55,684703,488862
2011-02-23T09:30:00-05:00,42.36,43.2399,40.06,41.03,758991,561684.2
2011-02-24T09:30:00-05:00,40.96001,42.58,40.49001,41.17999,542363,558176.2
2011-02-25T09:30:00-05:00,41.34,43.42999,41.34,42.97,397859,565020.8
2011-02-28T09:30:00-05:00,43.08,43.3698,41.52,41.73,482780,573339.2
2011-03-01T09:30:00-05:00,41.39999,41.86,40.55,41.05,581862,552771
2011-03-02T09:30:00-05:00,40.84,41.74001,40.25,41.10001,438765,488725.8
2011-03-03T09:30:00-05:00,41.62,42.67999,41.12,42.25,374527,455158.6
2011-03-04T09:30:00-05:00,42.11,42.22,41.08,41.98,582720,492130.8
2011-03-07T09:30:00-05:00,42.99001,43.16,40.48,41.27,707111,536997
2011-03-08T09:30:00-05:00,41.25,42.21001,40.66,41.87,520136,524651.8
2011-03-09T09:30:00-05:00,41.66,42.28,41,41.13,705278,577954.4
2011-03-10T09:30:00-05:00,40.7,42.57001,40.3401,42.11,1211060,745261
2011-03-11T09:30:00-05:00,43.02,47.55,43.02,45.772,3042711,1237259.2
2011-03-14T09:30:00-04:00,45.67999,47.2,45.67999,46.95,1068364,1309509.8
2011-03-15T09:30:00-04:00,45.45,47.85001,44.17999,47.19,1074889,1420460.4
2011-03-16T09:30:00-04:00,46.7,47.92999,45.63,46.2,978050,1475014.8
2011-03-17T09:30:00-04:00,47,47.48,45.81,46.42,545192,1341841.2
2011-03-18T09:30:00-04:00,47.5,47.53,45.69,46.77,1842527,1101804.4
2011-03-21T09:30:00-04:00,46.91,47.92999,46.19,47.25,578109,1003753.4
2011-03-22T09:30:00-04:00,47.25,47.42,46.39,46.47,431255,875026.6
2011-03-23T09:30:00-04:00,46.55,47.5295,45.98,47.27,549820,789380.6
2011-03-24T09:30:00-04:00,47.47,48.42999,47.02,47.83501,492857,778913.6
2011-03-25T09:30:00-04:00,47.83,48.45,47.53999,47.64999,325212,475450.6
2011-03-28T09:30:00-04:00,48.45,48.67,47.50999,47.94,325805,424989.8
2011-03-29T09:30:00-04:00,47.64999,48.13499,47.34,47.78999,507978,440334.4
2011-03-30T09:30:00-04:00,48,48.88,47.75,48.71001,291190,388608.4
2011-03-31T09:30:00-04:00,48.71001,48.84,47.95,48.13,266881,343413.2
2011-04-01T09:30:00-04:00,48.60001,48.87,47.85001,48.45,548923,388155.4
2011-04-04T09:30:00-04:00,48.63,48.78,47.64999,48.28,290723,381139
2011-04-05T09:30:00-04:00,48.14999,49.95,48.14999,49.81,621979,403939.2
2011-04-06T09:30:00-04:00,49.92,50.14999,49.00999,49.85001,344790,414659.2
2011-04-07T09:30:00-04:00,49.56,51.46001,49.21001,51.10001,996741,560631.2
2011-04-08T09:30:00-04:00,51.72,51.72,50.10001,50.69,386387,528124
2011-04-11T09:30:00-04:00,51.2,51.82001,50.69,51.12,576686,585316.6
2011-04-12T09:30:00-04:00,50.87,51.72,50.42,50.50999,503808,561682.4
2011-04-13T09:30:00-04:00,50.8,50.95,49.3,49.8,441695,581063.4
2011-04-14T09:30:00-04:00,49.45,50.02499,49.00999,49.59,555366,492788.4
2011-04-15T09:30:00-04:00,49.47,50.42999,49.03999,50.07001,551024,525715.8
2011-04-18T09:30:00-04:00,49.84,50.41,48.62,50.12,430763,496531.2
2011-04-19T09:30:00-04:00,49.94,50.446,49.06,49.78,336401,463049.8
2011-04-20T09:30:00-04:00,50.50999,53.11,50.50999,53.02,743192,523349.2
2011-04-21T09:30:00-04:00,53.8,53.99001,52.32001,52.88,423349,496945.8
2011-04-25T09:30:00-04:00,53.28999,53.89,51.96001,52.72,346910,456123
2011-04-26T09:30:00-04:00,52.74001,53.17,52.25,52.57001,557041,481378.6
2011-04-27T09:30:00-04:00,52.60001,53.08,51.75,52.91,326756,479449.6
2011-04-28T09:30:00-04:00,52.91,53.22,52.121,52.81,216979,374207
2011-04-29T09:30:00-04:00,52.95,53.37,52.34,53.19,294215,348380.2
2011-05-02T09:30:00-04:00,53.69,53.97,52.75,53.36,412667,361531.6
2011-05-03T09:30:00-04:00,53.11,53.36,51.73,52.39999,359276,321978.6
2011-05-04T09:30:00-04:00,52.28999,53.53999,52,53.07001,642240,385075.4
2011-05-05T09:30:00-04:00,53.14999,54.22,52.14999,53.13,659420,473563.6
2011-05-06T09:30:00-04:00,53.47,55.7,53.22,53.77,602928,535306.2
2011-05-09T09:30:00-04:00,53.99001,54.82001,53.5,54.57001,224230,497618.8
2011-05-10T09:30:00-04:00,54.72,55.44,54.14999,55.05,371469,500057.4
2011-05-11T09:30:00-04:00,55.10001,55.25,53.528,54.3,317658,435141
2011-05-12T09:30:00-04:00,54.2,55.95,53.41,55.91,400567,383370.4
2011-05-13T09:30:00-04:00,56.11,56.87,54.94,55.50999,427540,348292.8
2011-05-16T09:30:00-04:00,55.50999,56,53.33,53.35001,492805,402007.8
2011-05-17T09:30:00-04:00,52.89999,53.19,50.99001,52.23,661803,460074.6
2011-05-18T09:30:00-04:00,52.33,53.95,52.25,53.77,431915,482926
2011-05-19T09:30:00-04:00,53.75,54.10001,53.2,53.45,496155,502043.6
2011-05-20T09:30:00-04:00,53.2,53.28,51.42999,52.5,690203,554576.2
2011-05-23T09:30:00-04:00,51.49001,52.882,50.42999,52.41,645975,585210.2
2011-05-24T09:30:00-04:00,52.50999,52.75999,51.77,52.05,445694,541988.4
2011-05-25T09:30:00-04:00,51.75999,53.17999,51.55,52.83,279985,511602.4
2011-05-26T09:30:00-04:00,52.97,55.17,52.84,54.55,469302,506231.8
2011-05-27T09:30:00-04:00,54.82001,55.28999,54.41,55.25,306283,429447.8
2011-05-31T09:30:00-04:00,56.25999,57.17,55.3,55.98,1317254,563703.6
2011-06-01T09:30:00-04:00,56.22,56.69991,54,54.12,842559,643076.6
2011-06-02T09:30:00-04:00,53.92,53.9301,50.50999,50.59,1406493,868378.2
2011-06-03T09:30:00-04:00,49.99001,51.61,48.67999,51.06,1426612,1059840.2
2011-06-06T09:30:00-04:00,51.64,52.10001,49.60001,49.7,843149,1167213.4
2011-06-07T09:30:00-04:00,49.99001,50.5,49.34,49.61,1416755,1187113.6
2011-06-08T09:30:00-04:00,56.33,56.83,53.10001,55.89999,3945236,1807649
2011-06-09T09:30:00-04:00,55.94,57.25,55.186,57.05,1179728,1762296
2011-06-10T09:30:00-04:00,56.59,57.19,55.64,56.16,944029,1665779.4
2011-06-13T09:30:00-04:00,56.16,58.22,55.50999,57.75,1259433,1749036.2
2011-06-14T09:30:00-04:00,58.42,59.35001,58.14999,59.31,1232982,1712281.6
2011-06-15T09:30:00-04:00,58.63,59.39999,56.89999,57.03,1070839,1137402.2
2011-06-16T09:30:00-04:00,57.16,58.2,56.03,56.88,893162,1080089
2011-06-17T09:30:00-04:00,57.24001,57.96001,56.72,57.42,1093294,1109942
2011-06-20T09:30:00-04:00,57.16,59.00999,57.02,58.74001,816500,1021355.4
2011-06-21T09:30:00-04:00,59.3,62.39,59,62.08,1366572,1048073.4
2011-06-22T09:30:00-04:00,61.66,62.69,61.05,61.49001,867701,1007445.8
2011-06-23T09:30:00-04:00,60.74001,62.83,60.25,62.58,913076,1011428.6
2011-06-24T09:30:00-04:00,63.03999,63.05,61.89999,62.82001,4003358,1593441.4
2011-06-27T09:30:00-04:00,63.66,64.85001,62.53,63.17,976242,1625389.8
2011-06-28T09:30:00-04:00,63.67999,64.5275,63.25,64.19,745916,1501258.6
2011-06-29T09:30:00-04:00,64.56,64.89,62.933,63.35001,610729,1449864.2
2011-06-30T09:30:00-04:00,63.35001,65.27,63.31,64.58,644290,1396107
2011-07-01T09:30:00-04:00,64.78999,65.35001,64.12,65.17999,520638,699563
2011-07-05T09:30:00-04:00,65.17999,67.03,65.0759,66.82001,686704,641655.4
2011-07-06T09:30:00-04:00,66.67999,67.21001,65.59,67.09,803953,653262.8
2011-07-07T09:30:00-04:00,67.85001,68.8,66.52,66.69,699829,671082.8
2011-07-08T09:30:00-04:00,65.88,68.74001,64,68.7,1059542,754133.2
2011-07-11T09:30:00-04:00,68.42,68.44,64.83,64.96001,896692,829344
2011-07-12T09:30:00-04:00,64.10001,65.64999,62.78999,64.28999,964597,884922.6
2011-07-13T09:30:00-04:00,64.86,66.33,64.5,64.87,531891,830510.2
2011-07-14T09:30:00-04:00,65,65.78999,63,63.33,591595,808863.4
2011-07-15T09:30:00-04:00,63.98,64.33,62.17999,64.31,583223,713599.6
2011-07-18T09:30:00-04:00,64.00999,64.2,62.92,63.73,436973,621655.8
2011-07-19T09:30:00-04:00,63.98,66.131,63.98,65.75,521119,532960.2
2011-07-20T09:30:00-04:00,66.36,66.42999,64.64,65.31,612530,549088
2011-07-21T09:30:00-04:00,65.88,67.14,65.27,65.72,488714,528511.8
2011-07-22T09:30:00-04:00,65.84,66.44,65.5,66.02,499117,511690.6
2011-07-25T09:30:00-04:00,65.55,66.66,65,65.09,521237,528543.4
2011-07-26T09:30:00-04:00,65.05,65.96001,64.64,64.94,449657,514251
2011-07-27T09:30:00-04:00,64.64999,64.66,61.75999,62.08,691061,529957.2
2011-07-28T09:30:00-04:00,62.07001,63.91,62,62.78,974640,627142.4
2011-07-29T09:30:00-04:00,61.74001,63.48,60.78,63.03,669101,661139.2
2011-08-01T09:30:00-04:00,64.62,65.75,62.36,63.23,550294,666950.6
2011-08-02T09:30:00-04:00,62.75,63.89,61.34,61.42999,685462,714111.6
2011-08-03T09:30:00-04:00,61.31,62.72,58.59,62.08,891535,754206.4
2011-08-04T09:30:00-04:00,61.10001,61.99001,57.05,57.12,733265,705931.4
2011-08-05T09:30:00-04:00,55.48,57.35001,52.41,56.39,1388368,849784.8
2011-08-08T09:30:00-04:00,52.56,53.16,48.99001,50.49001,1742957,1088317.4
2011-08-09T09:30:00-04:00,50.17,55.51379,49.50999,55.48,1035995,1158424
2011-08-10T09:30:00-04:00,53.91,55.64,52.67,53.08,593744,1098865.8
2011-08-11T09:30:00-04:00,53.34,57.92999,53.13,57.16,865512,1125315.2
2011-08-12T09:30:00-04:00,59.84,60.57001,57.35001,59.39,1071206,1061882.8
2011-08-15T09:30:00-04:00,60.02,60.938,56.64191,57.71001,852714,883834.2
2011-08-16T09:30:00-04:00,56.77,57.44,55.36,55.56,858882,848411.6
2011-08-17T09:30:00-04:00,55.97,56.37,52.37,53.31,980960,925854.8
2011-08-18T09:30:00-04:00,51.61,51.6701,49.5,50.08,1008379,954428.2
2011-08-19T09:30:00-04:00,49.09,52.41,48.67,49.60001,1111946,962576.2
2011-08-22T09:30:00-04:00,49.67,50.5,48.44,48.89,1073155,1006664.4
2011-08-23T09:30:00-04:00,48.94,52.78999,48.28,52.69,986792,1032246.4
2011-08-24T09:30:00-04:00,52.67999,54.50999,52,54.25999,718851,979824.6
2011-08-25T09:30:00-04:00,54.73,55.97,53.19,53.48,945806,967310
2011-08-26T09:30:00-04:00,53.2,56.66,51.71001,56.48,761201,897161
2011-08-29T09:30:00-04:00,57.78,59.45,57,58.97,609634,804456.8
2011-08-30T09:30:00-04:00,58.83,59.56,57.27,57.59,717457,750589.8
2011-08-31T09:30:00-04:00,58.13,59.91,57.9335,59.08,796304,766080.4
2011-09-01T09:30:00-04:00,59.25999,59.66,57.32001,57.60001,490642,675047.6
2011-09-02T09:30:00-04:00,56.13,57.24001,54.95,55.33,529182,628643.8
2011-09-06T09:30:00-04:00,53.25999,55.59,51.64,55.37,1216393,749995.6
2011-09-07T09:30:00-04:00,56.39,57.25,55.60001,56.8,626833,731870.8
2011-09-08T09:30:00-04:00,56.59,60.2,56.03,59.75999,1904520,953514
2011-09-09T09:30:00-04:00,62.13,68.7,62.03,68.45,4659441,1787273.8
2011-09-12T09:30:00-04:00,68.06,71.25999,67.95,70.92999,2083185,2098074.4
2011-09-13T09:30:00-04:00,70.25999,71.41,68.06,69.96001,2050606,2264917
2011-09-14T09:30:00-04:00,69.95,70.63,67.89999,69.95,1391533,2417857
2011-09-15T09:30:00-04:00,70.5,70.5,69,70.2,851657,2207284.4
2011-09-16T09:30:00-04:00,69.85001,70.5,69.57001,70.46001,1047298,1484855.8
2011-09-19T09:30:00-04:00,69.78,74,69.129,72.86,1452830,1358784.8
2011-09-20T09:30:00-04:00,73.62,73.91,69.83,70.17999,1016018,1151867.2
2011-09-21T09:30:00-04:00,70.39,71.85001,67.98,68.06,690357,1011632
2011-09-22T09:30:00-04:00,66.28999,67.61,64.58,66.88,777403,996781.2
2011-09-23T09:30:00-04:00,66.56,68,65.63,66.96001,589676,905256.8
2011-09-26T09:30:00-04:00,67.25999,69.24001,65.62,69.12,408890,696468.8
2011-09-27T09:30:00-04:00,70.27,71.87,69.7,70.02,771178,647500.8
2011-09-28T09:30:00-04:00,70.17999,71.19,67.24001,67.34,455818,600593
2011-09-29T09:30:00-04:00,68.67,68.99001,63.31,66.12,932367,631585.8
2011-09-30T09:30:00-04:00,65.28,65.5759,62.21001,62.23,1139270,741504.6
2011-10-03T09:30:00-04:00,61.25,64.05,60.28,61.32001,821100,823946.6
2011-10-04T09:30:00-04:00,60.27,63.02,58.71001,62.92999,1484229,966556.8
2011-10-05T09:30:00-04:00,62.89,67.7,62.3885,66.67999,2290711,1333535.4
2011-10-06T09:30:00-04:00,66.37,68,65.81,66.61,985785,1344219
2011-10-07T09:30:00-04:00,67.09,67.89999,63.75,65.58,888087,1293982.4
2011-10-10T09:30:00-04:00,66.75,69.7,66.61,69.24001,873826,1304527.6
2011-10-11T09:30:00-04:00,68.61,69.38,67.3028,68.35001,732013,1154084.4
2011-10-12T09:30:00-04:00,69,70.679,67.3,67.77,1001376,896217.4
2011-10-13T09:30:00-04:00,67.73,69.53999,67.07001,67.96001,628690,824798.4
2011-10-14T09:30:00-04:00,69.96001,69.96001,67.53999,68.89999,435339,734248.8
2011-10-17T09:30:00-04:00,68.89,69.61,66.63,67.48,344071,628297.8
2011-10-18T09:30:00-04:00,67.39999,69.31,66.28999,68.75,763408,634576.8
2011-10-19T09:30:00-04:00,68.74001,72.89,68.14999,68.7,1308614,696024.4
2011-10-20T09:30:00-04:00,69.17999,70.02,66.7,67.88,661310,702548.4
2011-10-21T09:30:00-04:00,67.89,70.38,67.60001,68,889132,793307
2011-10-24T09:30:00-04:00,68.66,71.74001,68.00999,70.92999,1110246,946542
2011-10-25T09:30:00-04:00,71,71.2,68.58,68.60001,557493,905359
2011-10-26T09:30:00-04:00,68.7,70.1862,66.38,67.60001,867152,817066.6
2011-10-27T09:30:00-04:00,69.96001,70.07001,65.64149,68.42,1034678,891740.2
2011-10-28T09:30:00-04:00,68.17,69,66.46001,67.53,473017,808517.2
2011-10-31T09:30:00-04:00,66.75,68.78999,64.03,67.28999,733183,733104.6
2011-11-01T09:30:00-04:00,65.66,71.7,65,70.33,1940048,1009615.6
2011-11-02T09:30:00-04:00,72.05,72.49001,70.58,71.03,1080146,1052214.4
2011-11-03T09:30:00-04:00,72.11,72.12,70.00999,71.25999,928419,1030962.6
2011-11-04T09:30:00-04:00,70.91,75,70.10001,74.24001,1553079,1246975
2011-11-07T09:30:00-05:00,74.96001,75.69,73.12,74,1234026,1347143.6
2011-11-08T09:30:00-05:00,74.89999,75.44749,71.53,73.39999,699793,1099092.6
2011-11-09T09:30:00-05:00,71.69,73,70.50999,71.13,723410,1027745.4
2011-11-10T09:30:00-05:00,72.16,73.46001,71.41,72.14999,890080,1020077.6
2011-11-11T09:30:00-05:00,72.89999,73.49001,71.64999,72.35001,759765,861414.8
2011-11-14T09:30:00-05:00,72.77,73.39999,71.21001,71.78,699334,754476.4
2011-11-15T09:30:00-05:00,71.55,72.98,70.64999,72.50999,438220,702161.8
2011-11-16T09:30:00-05:00,72.53999,74.38,71.00999,71.55,926136,742707
2011-11-17T09:30:00-05:00,71.55,71.71001,67.78,69.02,1053798,775450.6
2011-11-18T09:30:00-05:00,70.97,70.98,66.89,67.53999,1213425,866182.6
2011-11-21T09:30:00-05:00,66.19009,66.884,64.33,66.25999,849213,896158.4
2011-11-22T09:30:00-05:00,66.3,67.39999,64.92999,66.49001,764962,961506.8
2011-11-23T09:30:00-05:00,65.91,66.86,64.91,65.97,587999,893879.4
2011-11-25T09:30:00-05:00,65.53999,65.98,64.41,64.60001,263005,735720.8
2011-11-28T09:30:00-05:00,67.2001,69.38,67.08,68.45,864595,665954.8
2011-11-29T09:30:00-05:00,67.69,69.92799,67.69,68.37,833282,662768.6
2011-11-30T09:30:00-05:00,71.10001,71.2415,68.5,69.63,2476451,1005066.4
2011-12-01T09:30:00-05:00,69.75,70.49001,68,68.49001,1992562,1285979
